date,ANZ.AX,CBA.AX,MQG.AX,NAB.AX,RIO.AX,WOW.AX
2024-07-22,27.9218883514,127.5323104858,202.9046783447,35.2944374084,110.8332061768,34.1393318176
2024-07-23,28.1301898956,128.9463348389,201.6917114258,35.7150688171,110.213432312,33.8965187073
2024-07-24,27.9218883514,128.5976715088,202.5456390381,35.9349403381,110.8138427734,33.6245689392
2024-07-25,27.7609291077,128.4233551025,195.6365814209,35.600353241,109.2450332642,33.4594573975
2024-07-26,27.6094360352,128.9463348389,198.6059265137,35.7628631592,112.2470779419,33.2263565063
2024-07-29,27.2875156403,130.650894165,201.0124511719,36.2312927246,112.2083358765,33.4594573975
2024-07-30,27.0034675598,131.6678161621,200.9154052734,36.2504081726,111.0365753174,33.3914718628
2024-07-31,27.5052852631,133.1593170166,203.5839385986,36.8813514709,113.7674636841,33.5080184937
2024-08-01,27.6851825714,131.9777526855,205.0491943359,36.3746833801,115.9172973633,33.8285331726
2024-08-02,27.1833648682,128.2877655029,200.5757751465,34.8929328918,114.9973220825,33.3137702942
2024-08-05,25.9714279175,120.956199646,189.9599151611,33.2773399353,114.9295349121,32.3522338867
2024-08-06,25.8483390808,123.6679992676,192.4149475098,33.5067710876,114.5518569946,32.6630363464
2024-08-07,25.9051513672,123.3290176392,193.9093322754,33.2104225159,112.963684082,32.6630363464
2024-08-08,26.1797294617,125.0432739258,193.7928924561,33.7553253174,110.5523757935,32.8378601074
2024-08-09,26.4732437134,125.4694213867,195.7239227295,34.0612411499,112.7893753052,32.9544067383
2024-08-12,26.7194194794,126.4185409546,198.2760009766,34.4053916931,111.2496185303,32.8378601074
2024-08-13,27.1549606323,128.3458557129,198.1498413086,34.6061439514,111.7725524902,32.7795829773
2024-08-14,27.2023010254,129.982635498,199.7024536133,34.2141952515,108.8770446777,33.1000938416
2024-08-15,27.6378421783,130.650894165,202.27394104,34.3575897217,104.9744033813,33.3137702942
2024-08-16,28.0165710449,133.7791595459,203.5354156494,34.8738136292,106.6109848022,33.779964447
2024-08-19,28.1585941315,134.8638763428,203.486907959,35.2848815918,106.3495254517,33.8868026733
2024-08-20,28.3384933472,135.2028656006,203.9041595459,35.2562026978,106.9789810181,33.9450798035
2024-08-21,28.357427597,134.1476593018,203.8944396973,35.1892852783,108.3928451538,34.3530006409
2024-08-22,28.357427597,134.5717163086,203.3898620605,35.2753219604,108.6252593994,34.4986877441
2024-08-23,27.7419910431,134.9070129395,204.9812774658,35.3040008545,107.2307739258,34.8774795532
2024-08-26,28.0923156738,136.8891906738,207.0287628174,36.0878944397,107.5115966797,34.8094902039
2024-08-27,28.0449752808,135.5282897949,205.9710540771,35.7150688171,108.3444213867,34.4404144287
2024-08-28,28.3290233612,136.6525268555,206.8443908691,36.040096283,107.3857116699,35.5670623779
2024-08-29,28.4426441193,136.8793334961,208.2708435059,36.2695274353,106.5141525269,34.7026519775
2024-08-30,28.783498764,137.5696563721,209.2606048584,36.4893989563,108.0248565674,34.6540908813
2024-09-02,29.02967453,139.8082427979,210.6094207764,36.9482688904,106.4657363892,34.7900657654
2024-09-03,29.3042545319,141.3959655762,213.2973480225,37.2063827515,104.7032470703,34.3755455017
2024-09-04,28.8403091431,138.0035705566,210.6870422363,36.2790908813,102.3403549194,33.8722000122
2024-09-05,29.5883026123,139.3940582275,213.4429168701,36.8048706055,103.7057952881,33.9018058777
2024-09-06,30.0995883942,141.4847106934,218.498550415,37.330657959,103.6380081177,34.1880226135
2024-09-09,29.8439445496,140.9719085693,217.091506958,37.2159423828,103.4540176392,34.1880226135
2024-09-10,29.7303237915,141.7805633545,220.6236572266,37.2350616455,103.7251663208,34.1781539917
2024-09-11,29.2001018524,139.0982055664,217.3826141357,36.6901550293,104.9259796143,34.1682853699
2024-09-12,29.6356430054,140.9817810059,220.0802612305,37.0534248352,106.9208831787,34.0103721619
2024-09-13,29.4936199188,139.6898956299,220.4198760986,36.5945587158,107.8989639282,34.2571105957
2024-09-16,29.5409622192,141.0113677979,221.6328430176,37.0725479126,107.3082351685,34.6617584229
2024-09-17,29.5504283905,141.0606536865,221.3417358398,37.1490249634,107.2501373291,34.612411499
2024-09-18,29.4936199188,141.3367919922,222.6614379883,37.6843643188,106.2720489502,34.7209777832
2024-09-19,29.8250083923,142.0271148682,224.7865447998,37.7608451843,110.0197525024,34.7801971436
2024-09-20,30.1942710876,142.5004577637,224.3207702637,37.9233589172,109.4483947754,34.5235862732
2024-09-23,30.0143737793,140.4196624756,224.2140197754,37.952041626,108.7898864746,33.3491134644
2024-09-24,29.4557476044,136.1495666504,226.319732666,36.8048706055,112.7700042725,32.3720321655
2024-09-25,29.1432933807,133.0234375,221.3611297607,35.8297843933,117.030960083,32.5496826172
2024-09-26,29.1148891449,132.4909210205,225.3202514648,35.9540596008,119.3260650635,32.9148521423
2024-09-27,28.8213748932,132.3035430908,226.572052002,35.3135566711,123.4223861694,32.993812561
2024-09-30,28.8592453003,133.5165252686,225.4852142334,35.7055053711,125.0493011475,32.8655052185
2024-10-01,28.546792984,131.4948883057,221.5843353271,35.4951934814,121.7664260864,33.033290863
2024-10-02,28.5089225769,132.3331298828,219.4592132568,35.3517990112,121.9794769287,32.5398139954
2024-10-03,28.4805164337,132.7473144531,219.8376617432,35.3709182739,122.0569458008,32.5792884827
2024-10-04,28.063911438,130.9031982422,218.2462615967,34.8260154724,119.7715301514,32.5496826172
2024-10-07,28.3953018188,132.9051055908,221.9530639648,35.4856338501,117.3408432007,32.5595550537
2024-10-08,28.5089225769,133.1023406982,222.7778930664,35.6290283203,117.1665344238,32.4608573914
2024-10-09,28.6225376129,133.7532043457,223.3018798828,35.8106613159,114.5034408569,32.8655052185
2024-10-10,28.7077541351,134.3054504395,225.1358795166,35.6481513977,116.0819320679,32.7865524292
2024-10-11,28.7740306854,133.7630615234,225.3493652344,35.6385879517,115.8010940552,32.6286392212
2024-10-14,29.219039917,134.9267425537,226.9601745605,35.9731788635,117.1762161255,32.5694236755
2024-10-15,29.4936199188,137.3625488281,227.7267608643,36.4989624023,118.2124023438,32.5200767517
2024-10-16,29.7303237915,137.8655090332,227.3580474854,36.7570724487,116.9631729126,32.0956840515
2024-10-17,30.12799263,140.0350494385,228.9785461426,37.3975753784,114.881111145,32.1746406555
2024-10-18,29.9102230072,140.8733062744,229.0367889404,37.4549369812,113.9030380249,32.2733383179
2024-10-21,29.8344764709,142.4511566162,232.1128540039,37.6843643188,116.0238265991,32.3819007874
2024-10-22,29.5883026123,139.2757110596,225.6404724121,36.8813514709,114.4162826538,32.1154251099
2024-10-23,29.6924533844,139.8180999756,225.2814483643,36.9195861816,114.7164840698,32.6187705994
2024-10-24,30.0238418579,141.4452667236,226.3876647949,37.1872634888,114.057975769,32.796421051
2024-10-25,30.0238418579,142.0271148682,226.310043335,37.2350616455,114.3484954834,32.2634658813
2024-10-28,29.7776660919,140.8831634521,225.6016693115,36.9673843384,116.3240356445,32.3128166199
2024-10-29,29.881816864,142.1750335693,226.0189361572,37.1968231201,117.2730560303,32.3819007874
2024-10-30,29.5598964691,140.9521789551,224.5148468018,36.7666320801,116.508026123,30.4079971313
2024-10-31,29.4936199188,140.7746734619,224.6506958008,37.0916671753,115.5396270752,29.5690860748
2024-11-01,29.4178714752,140.1238098145,216.5869140625,36.5276412964,117.4957962036,29.4111747742
2024-11-04,29.5977706909,142.3525390625,215.6941680908,37.0056266785,115.9560394287,29.5
2024-11-05,29.4462795258,141.8594665527,211.7447662354,36.9387054443,115.6461486816,29.2532615662
2024-11-06,29.6072387695,143.4471893311,219.1681060791,37.5218544006,115.6074142456,29.2927417755
2024-11-07,30.0238418579,145.2222595215,222.7196655273,37.5983314514,117.8153686523,29.2532615662
2024-11-08,30.4215087891,147.2537689209,221.7590026855,37.9042434692,119.4132156372,29.4605236053
2024-11-11,30.4309768677,147.7172546387,224.5956420898,38.2292709351,115.6945724487,29.1249599457
2024-11-12,30.8381099701,148.1708984375,226.9316864014,37.8971824646,113.8255615234,29.1841754913
2024-11-13,30.3814659119,147.5496063232,223.7416992188,37.4088134766,110.0681762695,28.9275684357
2024-11-14,30.7312355042,150.7250518799,225.5281066895,37.7995071411,110.3199539185,28.8190040588
2024-11-15,31.5279369354,152.9833679199,225.2728881836,38.3074111938,110.1553344727,29.0163936615
2024-11-18,31.537651062,150.9025726318,225.6458740234,38.2488059998,112.5375900269,29.5296096802
2024-11-19,31.4210624695,153.4567260742,226.7844696045,38.6199645996,112.0437011719,29.8059558868
2024-11-20,31.2656078339,154.2160797119,225.665512085,38.4050827026,112.2373886108,29.7467384338
2024-11-21,31.3336200714,154.0780181885,225.1354675293,38.5906600952,112.7603225708,29.4901313782
2024-11-22,31.343334198,156.8294067383,227.2948760986,39.1376304626,113.4769363403,29.5
2024-11-25,30.9255542755,157.924041748,226.3427734375,38.6883354187,113.0217895508,29.5296096802
2024-11-26,30.4106121063,152.3226470947,228.1488037109,38.2292709351,113.3994674683,29.6085662842
2024-11-27,30.4980564117,155.3896179199,227.3832092285,38.2781066895,113.4769363403,29.8059558868
2024-11-28,30.6049308777,156.385635376,228.3058624268,38.6101951599,113.4382019043,29.9539985657
2024-11-29,30.2843074799,156.385635376,226.8433532715,38.1902008057,114.5034408569,29.7862167358
2024-12-02,30.4786243439,156.0010223389,226.6470489502,38.3855476379,115.5105743408,29.9243907928
2024-12-03,30.8089618683,155.5966949463,229.3168334961,38.678565979,115.2878494263,29.8158245087
2024-12-04,30.3037395477,154.7584533691,228.7082672119,38.151134491,116.2852935791,29.5888252258
2024-12-05,30.2940235138,155.8038024902,229.3953704834,38.0339241028,116.9631729126,29.8256950378
2024-12-06,30.264875412,154.8866577148,226.5587158203,37.8971824646,115.9947738647,29.5296096802
2024-12-09,29.176700592,157.1745605469,226.9022521973,37.8288116455,115.7139358521,29.8454341888
2024-12-10,28.6423282623,155.4487762451,222.6620025635,36.7641716003,121.3209609985,29.9441299438
2024-12-11,28.2634105682,155.3403015137,220.9541320801,36.7153358459,119.8974151611,29.9046497345
2024-12-12,28.29255867,155.3403015137,221.4056396484,36.7446365356,120.2266769409,29.9243907928
2024-12-13,28.3022727966,156.0207519531,222.0436401367,36.6958007812,116.9050674438,30.0230846405
2024-12-16,28.3605690002,156.4447937012,221.04246521,36.7641716003,114.8908004761,30.2204761505
2024-12-17,28.5840339661,158.9003448486,223.2312927246,37.3013725281,114.7649078369,30.4178657532
2024-12-18,28.5257396698,157.5197143555,222.8681182861,37.1060295105,114.7455368042,30.3981266022
2024-12-19,27.7970504761,153.8314666748,219.8744354248,36.3344116211,113.6899871826,29.9934768677
2024-12-20,27.1460876465,148.1807556152,214.8587646484,35.5237236023,113.0508422852,29.7862167358
2024-12-23,27.7873344421,152.5395812988,219.5407104492,36.275806427,113.4382019043,29.973739624
2024-12-24,27.9233551025,152.9734954834,219.0106811523,36.5199890137,112.4891738892,29.9934768677
2024-12-27,28.0010814667,154.0484313965,220.7970733643,36.7055702209,113.1380004883,30.1119117737
2024-12-30,27.9525032043,152.9340667725,219.815536499,36.5297584534,114.1451339722,30.1020412445
2024-12-31,27.7290401459,151.1293792725,217.5579986572,36.2367362976,113.748085022,30.0921726227
2025-01-02,27.7776184082,151.4449615479,217.0770568848,36.3734817505,114.4743881226,30.0724315643
2025-01-03,28.0399456024,152.8847503662,218.9714202881,36.6762657166,113.757774353,30.2994327545
2025-01-06,28.0205135345,153.8610534668,220.3259429932,36.9497528076,111.7919235229,30.2994327545
2025-01-07,28.195400238,154.9359741211,222.4362487793,36.9399833679,111.0268936157,30.0724315643
2025-01-08,28.6811923981,157.5394439697,225.8127441406,37.6139259338,112.2664413452,30.4770832062
2025-01-09,28.5354557037,156.5927124023,229.7781677246,37.4674186707,112.7700042725,30.2303447723
2025-01-10,28.4577274323,153.8906402588,226.9316864014,37.0669593811,115.2781600952,29.875043869
2025-01-13,28.0788097382,150.6461639404,221.4154510498,36.3539466858,115.0360565186,29.7072620392
2025-01-14,28.195400238,149.8572387695,221.1209869385,36.3148765564,116.0141448975,29.7467384338
2025-01-15,28.3605690002,149.1767883301,220.0609283447,36.5297584534,115.7139358521,29.638174057
2025-01-16,29.1281204224,153.5947875977,227.0691070557,37.5553245544,115.8301467896,29.6677818298
2025-01-17,28.6131820679,151.7703857422,226.82371521,36.9009132385,114.9876403809,29.5592193604
2025-01-20,28.7297706604,152.9143371582,231.0934143066,37.1939353943,116.2949752808,29.796087265
2025-01-21,29.2932910919,154.03855896,232.9485321045,37.9655532837,116.7985458374,29.7862167358
2025-01-22,29.3613014221,155.5671081543,234.3030548096,38.3464775085,115.8301467896,29.875043869
2025-01-23,29.3418712616,155.6657409668,234.4306488037,38.2488059998,114.2710266113,29.4111747742
2025-01-24,29.3224391937,156.4546508789,234.9508666992,38.4832229614,114.5905990601,29.5690860748
2025-01-28,29.6527767181,157.0759429932,231.5252990723,38.893447876,113.9611358643,29.7467384338
2025-01-29,29.7499370575,156.8885650635,233.2331695557,38.5711288452,112.5569610596,29.875043869
2025-01-30,29.7985153198,158.3875427246,236.5704040527,38.9715881348,113.3510513306,30.1119117737
2025-01-31,29.7499370575,158.3382263184,236.3544616699,39.2060012817,113.6899871826,30.0625629425
2025-02-03,29.3418712616,155.9418640137,232.6148071289,38.3074111938,111.278678894,29.6480445862
2025-02-04,29.273859024,155.5178070068,233.625793457,38.2097358704,113.0702133179,29.3716964722
2025-02-05,29.3127231598,156.3757781982,225.1452941895,38.4734535217,115.413734436,29.1841754913
2025-02-06,30.070558548,160.3894500732,227.2261505127,39.4404182434,116.3821334839,29.3124809265
2025-02-07,30.1288547516,160.4190368652,225.7244110107,39.7529716492,116.9534835815,29.5296096802
2025-02-10,30.0316944122,160.5768127441,223.682800293,39.5966949463,115.5493087769,29.6085662842
2025-02-11,30.1288547516,159.9160919189,227.265411377,39.4892539978,115.9269866943,29.677652359
2025-02-12,30.3426017761,163.6832275391,231.1817626953,40.1534309387,115.2394256592,29.9934768677
2025-02-13,30.3523178101,164.4129943848,231.888458252,40.2804069519,116.5467605591,29.8651733398
2025-02-14,30.4008979797,163.1507110596,231.0934143066,40.0362243652,117.3408432007,30.3882579803
2025-02-17,30.2745914459,162.687210083,232.7325897217,39.5771598816,117.1181182861,30.4770832062
2025-02-18,29.7402210236,160.3500061035,230.730255127,38.5906600952,116.8469696045,30.3783893585
2025-02-19,29.273859024,158.9400024414,230.0431671143,35.4553527832,118.0961990356,30.1513881683
2025-02-20,28.3799991608,155.7299957275,227.7169189453,34.2930412292,116.2949752808,30.1020412445
2025-02-21,27.9719352722,151.7299957275,224.2913513184,34.2637405396,119.5875320435,30.2994327545
2025-02-24,28.7103385925,156.2299957275,227.5500640869,35.0646629333,116.0141448975,30.842256546
2025-02-25,28.5063076019,154.2700042725,225.3906860352,34.5665283203,115.2975234985,31.1482105255
2025-02-26,28.9046573639,156.2599945068,226.7942810059,34.7032699585,111.3851928711,30.2007369995
2025-02-27,29.0406780243,156.2899932861,226.5194549561,34.6251335144,113.0024261475,30.2994327545
2025-02-28,28.9435214996,156.7400054932,222.4067993164,34.4786186218,109.7873382568,29.618434906
2025-03-03,28.9143733978,157.1300048828,222.8190460205,34.4981536865,113.6996765137,29.677652359
2025-03-04,28.7783508301,157.7599945068,220.1492614746,34.2344360352,113.4769363403,29.5
2025-03-05,28.5257396698,156.3899993896,217.3518829346,33.7460708618,113.7868270874,28.7199993134
2025-03-06,28.5451698303,153.5899963379,216.4292297363,33.7851409912,114.9199981689,28.4899997711
2025-03-07,27.8553447723,148.5,205.2200622559,33.4628181458,115.1999969482,28.6599998474
2025-03-10,27.9039230347,148.1399993896,204.4446411133,33.2772407532,118.7099990845,28.5400009155
2025-03-11,28.195400238,146.9199981689,198.1039123535,33.3065414429,119.3399963379,28.6000003815
2025-03-12,27.6027317047,144.8000030518,195.4144897461,32.6032981873,117.2300033569,28.1800003052
2025-03-13,27.5347213745,144,193.0882568359,32.4372520447,115.9899978638,27.9400005341
2025-03-14,27.4861431122,142.3600006104,194.5899963379,32.5251579285,117.0999984741,27.8799991608
2025-03-17,27.8747768402,144.6600036621,197.0634765625,32.4665565491,119.1999969482,27.75
2025-03-18,28.0593776703,144.1999969482,192.4797058105,31.8316783905,119.5299987793,28.1399993896
2025-03-19,27.9039230347,142.7700042725,190.8012695312,31.8902835846,118.6999969482,28.1700000763
2025-03-20,28.3314208984,145.9299926758,198.0646362305,32.3200454712,117.5,28.1499996185
2025-03-21,28.4674434662,145.6000061035,196.4941864014,32.407951355,118.5800018311,29.9300003052
2025-03-24,28.690908432,147.6300048828,195.7874755859,33.1209640503,119.0999984741,29.4300003052
2025-03-25,27.7776184082,148.6300048828,200.9209289551,32.9646873474,118.7799987793,28.8999996185
2025-03-26,28.6034660339,150.2299957275,201.8337554932,33.1893348694,119.9599990845,29.3899993896
2025-03-27,28.6423282623,150.0399932861,199.5271453857,33.3065414429,120.0899963379,29.4400005341
2025-03-28,28.7977809906,150.4299926758,199.7038269043,33.374912262,121.2600021362,29.7800006866
2025-03-31,28.2634105682,150.9299926758,193.0097198486,33.2284049988,115.4899978638,29.5499992371
2025-04-01,28.6423282623,153.2299957275,193.4219665527,33.5800285339,117.0999984741,29.8700008392
2025-04-02,28.8172130585,154.8200073242,193.3336334229,33.7949066162,115.0800018311,29.5499992371
2025-04-03,28.4188632965,156.3699951172,187.738861084,33.3846817017,111.9400024414,30.1100006104
2025-04-04,27.3792686462,154,170.787689209,32.915851593,112.6999969482,31.1299991608
2025-04-07,26.0676288605,144.4100036621,169.3546447754,31.440984726,108.4000015259,31
2025-04-08,26.3008079529,148.4600067139,175.7052001953,31.7340068817,109.4800033569,31.2399997711
2025-04-09,25.7567214966,149.1399993896,167.8136291504,31.49958992,103.9899978638,31.1599998474
2025-04-10,26.6505794525,154.5299987793,177.0106506348,33.0330581665,110.5899963379,31.5100002289
2025-04-11,26.1939334869,154.6799926758,175.6561279297,32.4665565491,109.2900009155,31.6100006104
2025-04-14,26.6408634186,157.2899932861,175.3518371582,32.7693405151,110.8499984741,31.4500007629
2025-04-15,26.8351802826,158.0399932861,176.8241577148,32.9842224121,111.4000015259,30.8899993896
2025-04-16,27.1266555786,159.3200073242,176.4119110107,33.3260765076,108.3700027466,31.2299995422
2025-04-17,27.2432460785,161.25,176.5002593994,33.1991043091,111.5400009155,31.5400009155
2025-04-22,27.0683612823,168,177.491607666,33.0428276062,111.6200027466,31.75
2025-04-23,27.5930156708,163.7700042725,186.8652954102,34.087928772,113.8300018311,31.6499996185
2025-04-24,28.0205135345,164.7200012207,189.1620941162,34.2930412292,114.9199981689,31.5300006866
2025-04-28,28.4771595001,162.8500061035,189.3583984375,34.8693161011,115,31.7399997711
2025-04-29,28.7103385925,162.9799957275,190.8405151367,35.1134986877,116.5599975586,31.6399993896
2025-04-30,29.0115318298,166.6000061035,189.878616333,35.2893104553,117.0999984741,31.5699996948
2025-05-01,28.89494133,167.25,189.3485870361,35.1623344421,115.9000015259,31.9400005341
2025-05-02,29.4973239899,169.6600036621,194.3151702881,35.6409339905,116.6600036621,32.6800003052
2025-05-05,29.2058467865,166.9299926758,190.7816314697,35.0158233643,115.5899963379,32.5400009155
2025-05-06,28.992099762,166.7400054932,192.2637634277,34.4786186218,115.2600021362,32.4799995422
2025-05-07,29.1281204224,165.9600067139,194.0697937012,35.035358429,115.9300003052,32.5
2025-05-08,28.5646018982,165.5099945068,192.2735748291,35.5237236023,116.0800018311,32.8300018311
2025-05-09,28.1565361023,167.0399932861,199.5565795898,35.6800003052,114.9800033569,33.2599983215
2025-05-12,28.3799991608,167.1799926758,203.7772064209,35.6899986267,117.3499984741,32.7700004578
2025-05-13,28.5100002289,166.1399993896,211.3252410889,35.6100006104,119.8499984741,31.5599994659
2025-05-14,28.5300006866,167.5,207.9389343262,36.0999984741,120.4899978638,31.5100002289
2025-05-15,29,169.7400054932,210.5203704834,36.5900001526,120.0199966431,31.9500007629
2025-05-16,28.8999996185,169.6600036621,207.3500061035,37.0099983215,121.0500030518,31.9500007629
2025-05-19,28.3999996185,171.3600006104,203.9799957275,36.8400001526,119.4599990845,31.8700008392
2025-05-20,28.7600002289,172.4299926758,208.0899963379,37.2099990845,119.2200012207,31.8700008392
2025-05-21,28.8500003815,174.9799957275,210.2599945068,37.6399993896,119.5599975586,32.0400009155
2025-05-22,28.8500003815,172.7200012207,205.5399932861,37.3699989319,118.8799972534,31.8999996185
2025-05-23,29.0699996948,173.8399963379,206.2899932861,37.7000007629,117,31.8899993896
2025-05-26,28.6599998474,173.8800048828,207.2100067139,37.4000015259,115.2099990845,31.8899993896
2025-05-27,29.0599994659,175.3399963379,210,37.75,115.25,31.8099994659
2025-05-28,28.8799991608,173.7899932861,209.9900054932,37.3400001526,114.1699981689,31.7299995422
2025-05-29,28.9200000763,174.4400024414,213.6100006104,37.5,113.3899993896,31.6299991608
2025-05-30,29.0400009155,175.9499969482,214.2100067139,38,112.6600036621,31.8500003815
2025-06-02,28.9799995422,176.4199981689,212.1199951172,37.7400016785,110.75,32.0999984741
2025-06-03,29.3600006104,178.6399993896,214.0599975586,38.1899986267,110.0199966431,32.3699989319
2025-06-04,29.4549999237,180.0500030518,216.0399932861,38.5050010681,110.3499984741,32.0999984741
